NO#APT2018,NO2APT2018,Εθνικης Αμυνης(1392),Αγιου Δημητριου(1479),Αγιου Δημητριου(1514),Εθνικης Αμυνης(1803),Πανεπιστημιου(1896),Αγιου Δημητριου(2090),Αγιου Δημητριου(2183),Προς Αγιου Δημητριου(727),Αγιου Δημητριου(800),Προς Εθνικης Αμυνης(843)
4.0,38.0,nan,74.5,25.25,21.0,nan,56.333333333333336,27.0,4.0,nan,19.0
3.0,33.0,nan,56.5,40.333333333333336,nan,nan,57.75,33.5,nan,nan,21.0
5.0,30.0,26.0,52.5,33.0,15.0,nan,44.666666666666664,27.666666666666668,nan,7.0,18.666666666666668
14.0,38.0,nan,39.5,43.333333333333336,7.0,24.0,59.0,27.666666666666668,nan,nan,23.0
19.0,40.0,nan,50.75,42.5,nan,21.5,54.5,22.25,48.0,nan,19.0
20.0,42.0,nan,62.0,23.5,nan,nan,42.0,28.0,nan,nan,23.5
10.0,37.0,23.0,48.75,25.5,24.0,28.0,48.5,24.0,23.333333333333332,nan,64.0
4.0,26.0,14.0,44.5,20.0,3.0,8.666666666666666,42.25,27.75,nan,nan,29.0
6.0,28.0,10.0,45.5,33.0,7.5,22.0,46.0,32.25,16.5,nan,32.5
4.0,36.0,nan,47.75,24.5,5.5,26.0,47.75,29.333333333333332,15.0,nan,33.666666666666664
2.0,31.0,5.0,23.25,26.25,8.0,16.0,37.0,16.5,nan,nan,20.0
10.0,50.0,12.0,44.0,26.666666666666668,25.0,nan,44.0,16.666666666666668,27.0,4.0,22.5
2.0,30.0,26.0,31.0,23.25,6.5,5.0,42.5,23.0,25.333333333333332,nan,19.0
1.0,21.0,30.0,47.75,16.0,5.0,17.0,46.5,30.0,nan,nan,27.0
1.0,16.0,nan,50.0,25.666666666666668,nan,23.0,42.333333333333336,25.5,34.0,nan,23.0
1.0,16.0,19.5,56.5,24.333333333333332,6.5,nan,43.0,26.333333333333332,9.0,nan,12.5
1.0,15.0,22.0,43.25,24.666666666666668,13.5,18.0,41.75,23.333333333333332,nan,nan,17.0
1.0,10.0,nan,58.75,24.333333333333332,15.0,17.5,49.5,26.666666666666668,5.0,nan,29.0
1.0,9.0,28.0,59.5,31.25,13.5,60.0,55.25,21.0,47.0,27.0,55.0
1.0,10.0,20.333333333333332,49.0,31.75,11.0,nan,47.666666666666664,26.75,nan,nan,6.0
2.0,28.0,nan,13.0,14.0,35.0,28.5,29.0,20.0,nan,17.0,12.0
1.0,14.0,16.0,51.0,33.75,59.0,30.0,51.0,34.0,20.666666666666668,nan,nan
1.0,18.0,nan,64.0,47.0,20.0,nan,64.33333333333333,37.0,nan,nan,8.0
7.0,32.0,nan,42.5,46.0,nan,6.0,57.75,nan,nan,nan,56.0
14.0,39.0,nan,48.333333333333336,31.5,14.0,nan,48.5,31.75,22.0,nan,36.0
57.0,47.0,20.0,37.75,36.0,45.0,15.333333333333334,30.25,21.666666666666668,33.0,nan,8.0
110.0,53.0,nan,35.0,32.666666666666664,16.0,28.0,32.25,16.5,22.333333333333332,1.0,20.0
60.0,46.0,3.0,38.0,23.5,12.0,13.0,35.0,18.25,nan,12.0,6.333333333333333
68.0,46.0,5.0,45.0,25.75,6.0,23.5,40.25,27.5,29.5,nan,4.0
73.0,47.0,23.0,53.0,29.25,5.0,28.666666666666668,39.25,24.75,29.0,13.0,26.0
40.0,47.0,25.0,41.25,23.25,18.5,28.5,43.25,19.0,32.666666666666664,37.0,19.0
19.0,41.0,13.0,47.0,22.75,5.0,nan,39.0,20.75,19.0,nan,19.5
21.0,42.0,16.0,49.5,26.0,23.0,nan,39.75,11.0,35.0,nan,29.0
27.0,52.0,nan,54.5,28.25,nan,17.0,43.5,24.333333333333332,8.0,37.0,27.0
21.0,56.0,nan,45.0,22.0,24.0,nan,41.75,28.75,36.0,nan,30.0
13.0,54.0,20.0,43.75,23.333333333333332,16.0,18.666666666666668,41.25,24.333333333333332,29.5,nan,30.0
49.0,59.0,nan,48.25,27.5,nan,51.0,45.5,24.5,47.0,nan,20.0
89.0,66.0,9.0,56.333333333333336,31.25,17.0,35.0,42.25,27.75,14.0,nan,20.0
48.0,58.0,27.0,51.0,25.5,7.0,nan,44.5,27.666666666666668,20.0,nan,8.5
111.0,57.0,10.0,34.5,28.0,18.0,33.0,46.25,36.666666666666664,43.0,nan,17.0
138.0,59.0,16.0,61.75,34.333333333333336,19.0,33.5,46.75,20.0,3.0,nan,24.0
109.0,55.0,nan,54.25,30.0,31.0,nan,41.0,16.5,26.0,nan,32.0
28.0,42.0,29.0,59.75,26.75,nan,nan,39.666666666666664,32.0,56.0,nan,9.333333333333334
12.0,38.0,29.0,52.5,31.333333333333332,nan,nan,52.666666666666664,29.0,nan,nan,17.0
34.0,42.0,nan,59.333333333333336,24.666666666666668,nan,26.0,56.0,13.666666666666666,37.0,12.0,nan
12.0,35.0,nan,31.5,28.0,nan,nan,66.0,20.0,52.0,nan,19.0
4.0,29.0,25.0,57.666666666666664,26.666666666666668,nan,46.0,52.666666666666664,3.0,nan,43.0,16.0
3.0,27.0,31.0,52.666666666666664,31.0,nan,nan,51.333333333333336,nan,38.0,nan,nan
11.0,40.0,nan,25.0,34.0,nan,nan,43.0,24.0,nan,nan,29.0
46.0,51.0,nan,49.25,29.666666666666668,nan,nan,50.5,19.5,44.5,nan,28.333333333333332
104.0,45.0,nan,36.25,18.75,21.0,21.0,36.75,15.333333333333334,25.0,nan,26.0
174.0,46.0,13.0,41.75,23.25,9.0,33.5,37.75,28.0,31.75,nan,12.666666666666666
234.0,60.0,22.0,43.0,25.0,8.0,25.5,38.0,19.75,30.0,17.0,21.333333333333332
183.0,71.0,14.0,43.25,22.25,2.5,30.0,42.0,23.666666666666668,35.666666666666664,nan,10.333333333333334
105.0,81.0,nan,49.666666666666664,29.75,9.0,nan,38.0,21.75,5.0,nan,32.5
77.0,81.0,nan,51.25,22.0,17.666666666666668,20.0,41.25,27.5,27.333333333333332,nan,15.5
71.0,59.0,nan,45.0,25.0,nan,7.0,43.0,23.5,nan,nan,14.5
25.0,37.0,7.0,42.25,19.0,2.0,nan,40.5,28.0,31.5,nan,13.0
5.0,36.0,20.5,35.5,15.0,16.5,45.0,39.25,33.0,nan,nan,8.0
26.0,53.0,17.5,44.25,26.25,24.5,15.5,37.25,18.666666666666668,45.5,nan,14.0
35.0,47.0,nan,45.25,27.75,13.0,18.0,42.5,17.666666666666668,27.25,nan,27.0
45.0,46.0,nan,45.0,23.0,2.0,nan,40.0,27.75,16.333333333333332,nan,21.333333333333332
79.0,50.0,3.0,49.25,26.25,6.5,nan,45.75,24.0,39.0,nan,13.5
80.0,39.0,24.0,44.75,21.0,6.0,9.0,41.25,20.333333333333332,46.0,nan,24.5
44.0,35.0,nan,50.5,30.25,15.5,29.0,51.0,37.0,44.0,nan,14.333333333333334
57.0,42.0,nan,50.0,32.5,7.0,51.0,44.0,34.5,26.5,nan,13.0
15.0,30.0,17.0,45.25,23.333333333333332,6.0,nan,47.5,32.5,31.5,nan,5.5
7.0,33.0,9.0,55.75,33.666666666666664,nan,28.0,60.75,26.666666666666668,26.0,nan,9.0
10.0,36.0,nan,55.0,38.5,nan,52.0,45.0,21.0,nan,nan,25.0
10.0,33.0,21.0,29.333333333333332,37.0,nan,15.0,54.0,29.0,nan,nan,5.0
4.0,24.0,nan,58.0,29.0,14.0,nan,46.0,18.5,2.0,nan,25.0
3.0,24.0,nan,58.5,nan,nan,55.0,49.0,27.5,nan,nan,44.5
9.0,36.0,22.0,63.75,34.0,24.0,24.0,58.0,34.0,14.0,nan,nan
53.0,53.0,22.5,47.75,24.5,22.5,37.5,44.25,21.75,55.5,nan,19.5
65.0,48.0,25.5,38.5,23.75,13.0,23.333333333333332,37.0,21.333333333333332,31.0,nan,20.333333333333332
11.0,25.0,16.0,31.25,21.75,7.5,15.0,35.0,8.333333333333334,12.5,nan,32.0
13.0,22.0,24.0,47.0,25.75,25.5,20.5,41.5,22.5,29.5,9.0,4.0
9.0,16.0,nan,40.75,18.0,nan,9.0,38.75,16.0,36.666666666666664,13.0,20.0
8.0,16.0,nan,15.25,15.0,5.0,16.333333333333332,35.75,13.25,26.0,10.0,12.0
9.0,17.0,nan,41.0,19.75,nan,4.0,39.25,22.75,25.0,20.5,9.5
6.0,17.0,30.0,44.25,13.333333333333334,16.0,24.0,39.75,20.666666666666668,37.0,nan,26.0
7.0,19.0,9.0,46.75,26.5,4.0,17.0,39.0,33.5,28.5,nan,28.0
5.0,19.0,14.0,44.0,26.0,30.0,23.0,43.666666666666664,18.333333333333332,29.0,nan,4.0
5.0,19.0,nan,48.666666666666664,30.25,19.5,33.0,39.0,30.0,30.666666666666668,17.0,5.5
6.0,18.0,9.5,47.5,23.75,6.666666666666667,13.0,37.5,21.0,26.0,nan,23.333333333333332
5.0,17.0,29.0,47.5,15.0,2.5,3.0,44.75,31.5,29.0,nan,12.0
5.0,16.0,1.0,40.5,27.666666666666668,11.0,23.333333333333332,44.25,24.0,27.0,11.0,22.25
5.0,17.0,20.0,46.25,26.75,nan,23.0,41.5,25.25,35.333333333333336,15.0,20.0
5.0,16.0,32.0,50.75,28.333333333333332,15.0,21.0,43.0,25.0,26.75,nan,14.666666666666666
3.0,13.0,19.5,50.25,28.75,16.5,24.0,47.75,28.75,17.5,20.0,22.5
2.0,11.0,nan,49.5,28.25,18.0,8.666666666666666,48.0,23.75,26.0,nan,20.0
1.0,9.0,9.0,50.25,23.0,30.0,17.0,57.5,24.333333333333332,nan,nan,20.0
1.0,9.0,21.0,54.0,45.0,8.0,3.0,58.666666666666664,52.0,42.5,nan,nan
1.0,7.0,nan,56.0,31.5,nan,nan,60.666666666666664,19.0,nan,nan,28.5
1.0,6.0,18.0,61.0,39.5,23.0,nan,61.0,30.5,nan,nan,nan
1.0,9.0,nan,39.333333333333336,40.5,nan,11.0,51.0,nan,20.0,nan,20.0
3.0,13.0,nan,69.5,22.666666666666668,nan,nan,59.0,8.5,64.0,nan,43.0
9.0,25.0,16.0,43.0,39.5,24.0,nan,43.25,35.0,42.0,nan,16.5
12.0,29.0,nan,51.0,28.75,12.5,27.5,37.5,29.25,28.0,nan,22.0
14.0,28.0,nan,45.0,29.5,8.0,nan,39.0,26.5,38.666666666666664,nan,37.0
13.0,26.0,nan,19.0,25.0,21.0,nan,46.0,30.0,nan,nan,nan
14.0,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12.0,25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.0,20.0,nan,47.0,25.5,13.5,14.333333333333334,49.5,13.0,14.5,7.0,9.0
9.0,24.0,2.0,49.25,22.25,nan,nan,43.25,13.666666666666666,50.0,12.0,41.0
8.0,29.0,25.0,58.5,23.75,18.0,42.0,44.25,27.0,32.5,nan,23.5
10.0,37.0,nan,45.5,24.0,4.0,15.0,41.0,29.0,19.0,nan,22.0
8.0,35.0,nan,51.75,20.0,12.0,34.0,41.25,30.0,1.0,nan,32.0
8.0,36.0,nan,48.0,28.5,19.0,28.0,43.5,23.5,19.0,nan,25.666666666666668
5.0,28.0,nan,49.75,29.75,18.666666666666668,nan,44.25,28.0,29.0,22.0,21.0
5.0,25.0,21.0,48.0,28.5,19.0,19.0,46.5,21.0,12.0,nan,21.0
5.0,24.0,16.0,52.5,17.5,3.0,1.0,44.75,31.0,nan,nan,26.0
3.0,20.0,11.0,47.5,15.75,12.5,20.0,47.25,31.0,18.0,nan,18.333333333333332
3.0,18.0,22.0,57.75,31.333333333333332,10.0,31.0,44.5,34.25,41.0,nan,28.0
1.0,13.0,34.0,34.0,25.333333333333332,14.333333333333334,20.0,51.75,16.0,51.0,nan,16.666666666666668
1.0,10.0,nan,52.25,27.666666666666668,30.5,nan,53.333333333333336,14.333333333333334,11.0,nan,nan
1.0,7.0,16.0,45.333333333333336,20.5,9.0,nan,53.0,17.0,21.0,nan,nan
1.0,7.0,nan,45.25,23.0,13.5,13.0,62.666666666666664,28.0,37.0,nan,nan
1.0,7.0,nan,52.0,34.666666666666664,nan,nan,57.666666666666664,28.5,nan,nan,nan
1.0,9.0,15.0,56.0,24.333333333333332,33.0,31.0,48.75,25.0,nan,15.0,48.0
2.0,15.0,nan,48.666666666666664,54.25,13.0,nan,63.666666666666664,26.0,nan,nan,17.0
6.0,25.0,28.0,50.75,36.25,17.0,nan,41.25,19.0,43.0,nan,15.0
7.0,26.0,24.0,46.5,31.0,20.0,12.5,39.0,28.5,29.333333333333332,nan,20.0
8.0,27.0,12.666666666666666,49.0,21.5,16.75,26.5,30.75,19.5,24.0,nan,14.666666666666666
15.0,36.0,15.0,50.5,15.25,6.5,16.0,34.5,22.0,21.0,nan,19.0
8.0,20.0,nan,53.5,21.75,12.666666666666666,20.75,41.75,22.25,33.666666666666664,nan,18.666666666666668
5.0,14.0,nan,45.75,22.0,8.75,21.25,38.5,27.25,29.0,nan,15.0
7.0,19.0,13.5,43.0,25.0,19.0,26.5,38.0,23.75,29.25,nan,24.666666666666668
6.0,24.0,nan,45.25,16.0,19.0,18.0,41.75,23.75,24.0,nan,23.666666666666668
7.0,37.0,21.0,42.0,40.666666666666664,15.0,21.5,40.0,16.25,18.0,nan,29.0
5.0,42.0,nan,45.5,21.5,27.0,20.0,41.5,25.5,22.666666666666668,nan,16.0
15.0,55.0,nan,47.5,12.5,nan,25.5,39.5,25.75,31.0,nan,nan
51.0,72.0,24.0,44.5,17.666666666666668,11.0,27.0,40.75,20.666666666666668,54.5,nan,nan
31.0,52.0,nan,45.333333333333336,16.5,nan,nan,36.666666666666664,19.0,17.0,nan,42.0
20.0,59.0,17.5,53.5,29.5,5.0,14.5,44.25,29.75,32.666666666666664,5.0,14.0
49.0,68.0,21.0,50.0,23.25,8.0,22.0,43.25,25.666666666666668,15.0,nan,15.0
52.0,67.0,11.0,52.0,30.333333333333332,6.0,nan,39.75,31.75,27.0,nan,13.333333333333334
22.0,56.0,15.0,57.5,21.666666666666668,14.5,12.0,48.0,31.25,20.333333333333332,nan,31.5
15.0,58.0,3.0,50.5,22.666666666666668,14.0,nan,48.666666666666664,30.5,nan,nan,31.0
20.0,58.0,17.0,57.0,33.333333333333336,19.0,18.333333333333332,53.0,27.666666666666668,nan,nan,12.0
7.0,50.0,24.0,56.75,27.0,11.0,17.0,53.5,18.0,26.0,nan,11.0
6.0,44.0,22.5,61.0,24.333333333333332,12.0,18.0,51.75,29.666666666666668,nan,24.0,17.333333333333332
4.0,33.0,12.0,51.0,31.75,26.0,13.5,59.75,34.5,30.0,nan,11.0
5.0,34.0,28.0,67.0,41.0,11.5,8.0,44.666666666666664,22.5,18.0,nan,18.0
11.0,44.0,nan,55.75,34.5,20.0,3.0,59.333333333333336,30.75,35.666666666666664,nan,19.333333333333332
20.0,52.0,nan,51.5,32.0,22.0,27.0,50.0,25.0,11.0,nan,31.0
35.0,55.0,21.0,58.75,32.25,30.0,nan,48.25,22.666666666666668,nan,nan,22.5
35.0,53.0,11.5,54.25,13.0,12.0,32.0,43.25,25.5,32.0,nan,23.5
68.0,66.0,23.0,55.75,32.5,18.0,23.0,47.0,30.0,10.0,nan,33.5
34.0,53.0,nan,49.5,28.75,17.666666666666668,26.0,47.5,37.666666666666664,58.0,nan,38.0
15.0,41.0,2.0,47.25,24.333333333333332,nan,18.0,45.0,23.0,43.5,nan,24.5
13.0,37.0,nan,39.0,21.0,nan,25.5,50.0,22.5,39.5,nan,20.0
6.0,31.0,31.0,54.0,24.333333333333332,7.0,24.0,43.0,16.0,18.0,nan,20.666666666666668
7.0,38.0,22.5,48.75,10.0,nan,31.0,39.5,24.0,45.0,nan,19.5
7.0,40.0,nan,49.5,29.25,nan,21.0,43.75,21.333333333333332,52.0,11.0,15.0
20.0,63.0,19.5,44.75,28.5,9.5,22.333333333333332,43.0,23.25,28.5,nan,42.0
11.0,57.0,nan,52.0,20.0,15.0,nan,44.0,26.0,nan,nan,23.333333333333332
11.0,49.0,20.0,51.25,23.75,10.0,21.333333333333332,47.75,30.25,nan,nan,26.0
45.0,69.0,17.0,47.25,20.5,23.0,18.0,35.25,22.666666666666668,33.333333333333336,nan,27.0
89.0,72.0,6.0,34.75,18.75,nan,14.75,38.25,12.25,25.5,nan,23.75
89.0,70.0,nan,49.0,22.0,8.0,24.0,46.25,22.0,33.0,nan,28.5
46.0,63.0,nan,45.5,27.25,12.0,14.333333333333334,47.75,31.5,33.5,25.0,30.0
40.0,58.0,9.0,50.5,22.666666666666668,nan,11.666666666666666,46.75,23.666666666666668,24.0,nan,nan
31.0,53.0,11.5,55.0,29.333333333333332,15.0,11.5,50.0,27.75,21.5,nan,43.0
21.0,52.0,26.5,55.25,28.333333333333332,7.5,16.5,54.0,28.0,33.0,nan,13.0
28.0,50.0,28.0,57.25,21.0,15.0,2.0,49.75,11.666666666666666,63.0,nan,26.5
24.0,47.0,42.0,59.666666666666664,31.25,16.333333333333332,20.333333333333332,47.5,21.5,nan,nan,26.25
19.0,46.0,29.0,68.33333333333333,32.5,20.5,16.0,51.25,29.5,nan,nan,11.0
28.0,43.0,nan,51.75,44.0,24.0,20.5,50.5,34.0,nan,nan,10.0
27.0,41.0,nan,63.75,27.0,nan,nan,62.666666666666664,26.0,nan,nan,22.0
29.0,40.0,10.0,47.75,31.333333333333332,nan,nan,52.0,21.5,57.0,12.0,35.0
34.0,45.0,20.5,49.25,32.666666666666664,28.0,29.333333333333332,47.75,41.0,41.0,nan,nan
40.0,52.0,25.5,45.0,38.0,12.5,39.5,47.0,30.333333333333332,nan,nan,33.0
29.0,47.0,13.5,45.75,29.75,8.0,11.0,43.5,31.0,nan,nan,24.0
10.0,36.0,14.0,40.25,30.0,nan,nan,45.0,19.75,18.5,nan,13.666666666666666
5.0,29.0,nan,36.75,27.5,5.0,19.5,43.25,16.5,37.0,25.0,26.0
11.0,45.0,20.0,46.5,25.0,nan,42.0,48.25,31.0,53.0,nan,nan
7.0,41.0,22.0,53.0,27.25,nan,24.0,48.5,30.0,38.0,nan,18.0
13.0,59.0,20.0,42.25,nan,24.5,27.5,45.75,15.0,27.0,nan,12.0
66.0,73.0,nan,53.5,25.666666666666668,nan,19.5,45.25,27.0,38.0,nan,10.0
61.0,72.0,17.0,47.0,27.666666666666668,18.0,30.0,34.25,27.666666666666668,nan,nan,26.75
63.0,69.0,25.0,40.25,20.666666666666668,15.0,25.0,40.75,28.5,nan,nan,23.0
48.0,64.0,23.0,47.75,23.25,10.0,14.333333333333334,48.0,30.5,35.5,nan,31.0
49.0,62.0,22.0,50.5,18.5,21.333333333333332,18.0,51.0,33.5,58.0,26.0,17.5
43.0,58.0,nan,56.75,39.0,15.666666666666666,24.5,46.5,16.5,nan,nan,3.0
26.0,52.0,23.0,60.666666666666664,32.333333333333336,12.0,22.5,46.333333333333336,nan,nan,nan,18.5
31.0,55.0,14.5,62.0,41.5,14.0,29.5,54.333333333333336,23.0,13.0,nan,15.0
22.0,49.0,18.0,41.666666666666664,22.5,20.0,20.666666666666668,37.666666666666664,22.0,nan,nan,18.0
8.0,40.0,19.0,47.5,23.0,nan,nan,40.0,23.0,33.5,nan,15.0
21.0,45.0,16.0,58.25,37.666666666666664,29.0,nan,72.66666666666667,16.0,nan,nan,32.0
12.0,41.0,17.0,75.0,27.333333333333332,21.0,13.0,49.666666666666664,41.0,nan,nan,nan
13.0,37.0,31.0,60.333333333333336,35.25,nan,3.0,49.0,29.0,nan,nan,16.5
38.0,36.0,nan,61.0,52.0,nan,45.0,50.333333333333336,nan,nan,nan,13.0
80.0,42.0,22.0,49.0,25.5,25.0,nan,45.0,28.666666666666668,38.5,nan,24.666666666666668
136.0,54.0,17.75,47.75,27.25,43.5,25.5,40.75,33.0,31.25,nan,21.5
141.0,67.0,14.5,46.75,24.0,15.0,21.5,32.5,28.333333333333332,23.333333333333332,13.5,29.333333333333332
104.0,69.0,18.75,41.25,24.0,14.0,nan,38.25,33.25,31.0,36.0,32.0
85.0,74.0,nan,54.75,26.0,10.0,27.0,43.5,37.333333333333336,25.5,nan,37.333333333333336
56.0,73.0,nan,44.25,18.333333333333332,nan,20.666666666666668,43.5,25.333333333333332,nan,nan,25.5
30.0,61.0,9.0,46.25,21.25,32.0,19.5,39.75,21.5,10.0,8.0,23.5
25.0,65.0,nan,40.0,22.0,nan,12.5,44.5,26.5,17.0,nan,25.0
16.0,65.0,nan,57.0,19.25,26.0,nan,36.75,14.0,20.333333333333332,12.0,23.0
9.0,57.0,18.0,54.5,6.5,1.0,22.0,40.25,15.666666666666666,nan,nan,30.0
66.0,84.0,nan,51.25,21.75,nan,31.0,36.25,28.0,33.5,nan,29.0
98.0,90.0,16.0,30.0,26.25,8.5,28.0,42.0,24.25,29.5,nan,3.0
80.0,83.0,13.0,48.0,21.666666666666668,12.333333333333334,8.0,46.0,26.0,31.0,nan,23.0
67.0,79.0,23.0,53.5,22.333333333333332,17.0,21.0,45.5,26.5,15.0,27.0,50.0
58.0,74.0,1.0,45.5,27.0,8.5,26.0,42.25,35.0,29.0,nan,11.0
53.0,73.0,nan,51.333333333333336,21.0,21.5,28.5,44.75,25.0,nan,nan,11.0
35.0,67.0,22.0,58.75,35.5,16.333333333333332,32.0,48.333333333333336,35.5,6.5,21.0,36.5
18.0,58.0,nan,49.0,26.5,16.5,22.0,49.75,26.75,27.0,nan,16.0
12.0,54.0,18.0,51.666666666666664,28.333333333333332,14.0,nan,55.5,14.0,nan,nan,nan
13.0,57.0,nan,54.666666666666664,29.5,13.5,29.5,37.333333333333336,25.0,nan,nan,nan
9.0,51.0,11.0,58.0,41.0,9.0,nan,58.0,nan,nan,nan,10.0
19.0,52.0,10.0,nan,42.0,13.5,17.0,55.0,nan,nan,nan,nan
18.0,50.0,nan,47.5,23.0,nan,nan,56.0,nan,nan,nan,18.0
51.0,54.0,nan,71.0,36.0,nan,nan,49.75,nan,62.5,nan,6.0
83.0,56.0,15.0,54.5,33.5,nan,nan,45.0,27.333333333333332,40.0,nan,3.0
123.0,61.0,15.5,42.25,22.75,9.0,12.0,43.75,22.666666666666668,32.666666666666664,nan,31.333333333333332
97.0,64.0,22.0,42.0,27.75,10.666666666666666,18.0,37.75,16.75,25.0,15.0,12.333333333333334
133.0,84.0,2.0,44.75,25.0,11.0,49.0,42.0,22.5,35.666666666666664,33.0,29.0
101.0,85.0,14.0,46.5,27.0,8.5,27.0,43.25,26.333333333333332,39.5,nan,27.333333333333332
108.0,93.0,nan,49.25,25.5,nan,31.0,38.0,16.666666666666668,25.0,nan,20.333333333333332
40.0,69.0,25.0,45.5,31.0,11.0,49.0,39.5,31.333333333333332,34.0,10.0,32.0
17.0,54.0,20.0,41.0,15.333333333333334,19.0,14.0,35.5,28.75,39.0,nan,41.0
9.0,51.0,29.0,49.25,22.5,20.0,50.0,40.0,16.5,25.0,10.5,24.0
9.0,58.0,26.0,46.25,22.25,15.666666666666666,21.0,39.75,22.0,49.0,nan,10.0
30.0,74.0,nan,49.25,29.666666666666668,24.666666666666668,nan,40.75,22.5,42.0,nan,15.333333333333334
59.0,85.0,nan,39.5,28.75,9.333333333333334,25.5,42.0,34.75,40.0,nan,19.0
102.0,87.0,25.0,45.75,25.75,17.0,27.0,42.5,39.25,29.0,nan,33.5
121.0,87.0,18.0,43.0,20.25,18.5,8.0,40.5,30.5,nan,nan,15.666666666666666
131.0,87.0,24.0,42.5,28.666666666666668,15.0,25.0,39.5,28.5,29.0,nan,15.666666666666666
103.0,81.0,22.0,50.5,26.25,18.0,24.0,43.5,26.5,29.0,nan,7.0
23.0,45.0,21.0,50.333333333333336,20.666666666666668,13.0,19.0,45.333333333333336,21.333333333333332,nan,nan,14.0
10.0,52.0,nan,57.25,30.75,13.666666666666666,nan,53.25,33.5,39.0,nan,8.0
7.0,51.0,7.0,56.5,22.666666666666668,22.0,15.0,50.0,5.0,60.0,26.0,nan
11.0,50.0,29.5,51.75,31.0,nan,nan,59.0,33.0,nan,nan,11.0
3.0,35.0,nan,58.0,30.666666666666668,nan,nan,66.33333333333333,14.0,nan,nan,nan
2.0,22.0,30.0,57.5,28.5,nan,nan,63.75,nan,4.0,nan,5.0
1.0,15.0,nan,55.0,31.333333333333332,nan,nan,56.0,39.0,nan,nan,13.333333333333334
2.0,16.0,nan,65.0,28.0,nan,nan,58.25,nan,42.0,nan,15.0
4.0,22.0,nan,60.0,31.0,14.0,3.0,44.75,25.666666666666668,55.0,nan,25.0
7.0,25.0,nan,43.75,25.5,18.0,24.333333333333332,39.5,29.0,35.0,nan,44.0
9.0,26.0,15.0,46.25,37.0,7.666666666666667,nan,41.25,36.0,31.25,nan,31.666666666666668
7.0,20.0,nan,46.75,31.0,10.5,4.0,41.5,28.0,24.5,nan,25.0
6.0,20.0,nan,42.25,17.666666666666668,nan,21.5,37.5,29.0,30.0,nan,25.666666666666668
6.0,20.0,17.0,44.5,23.5,nan,36.0,33.75,28.0,36.5,nan,18.5
5.0,18.0,23.0,52.25,24.25,nan,18.0,41.25,28.333333333333332,26.0,4.0,25.666666666666668
5.0,21.0,nan,51.0,30.0,21.0,19.5,39.75,21.25,5.0,nan,19.0
4.0,22.0,30.0,43.25,29.333333333333332,nan,36.5,39.0,26.0,25.0,nan,23.0
3.0,21.0,37.0,48.0,34.333333333333336,25.5,29.0,41.5,31.333333333333332,30.0,9.0,nan
3.0,22.0,20.0,47.75,25.666666666666668,5.5,30.5,35.5,24.75,37.0,nan,23.0
3.0,20.0,6.0,44.0,21.5,nan,16.5,37.75,31.0,24.0,nan,22.0
2.0,17.0,nan,53.5,25.5,8.0,22.0,41.75,26.0,nan,nan,15.333333333333334
2.0,17.0,10.0,44.25,28.0,13.0,28.666666666666668,44.5,24.0,50.0,nan,18.0
3.0,18.0,18.0,55.75,33.75,1.0,25.0,40.25,33.0,26.0,nan,46.5
1.0,14.0,20.0,45.666666666666664,20.75,2.0,nan,46.0,24.0,31.5,nan,14.0
1.0,11.0,nan,59.666666666666664,22.75,12.0,31.0,44.75,31.75,18.5,23.5,22.5
1.0,10.0,nan,57.0,25.75,28.0,7.0,51.5,20.0,17.5,nan,29.0
1.0,7.0,18.0,55.5,37.0,17.0,45.0,52.0,28.5,27.0,nan,15.5
1.0,7.0,19.0,50.666666666666664,52.0,nan,9.0,53.0,26.333333333333332,22.0,nan,nan
1.0,6.0,13.0,50.666666666666664,43.5,nan,nan,56.0,17.0,nan,nan,8.0
1.0,7.0,nan,50.25,33.0,7.0,17.0,65.75,27.0,43.0,nan,15.5
1.0,11.0,nan,52.5,37.0,22.0,25.0,56.75,36.0,nan,21.5,10.0
3.0,19.0,11.0,42.0,40.666666666666664,24.0,11.5,57.25,22.333333333333332,30.0,nan,nan
6.0,29.0,18.0,56.0,29.0,nan,nan,48.0,27.0,58.0,nan,nan
7.0,30.0,20.0,42.0,23.0,9.0,25.0,39.5,32.666666666666664,26.333333333333332,nan,22.5
7.0,23.0,16.0,40.25,29.0,15.5,25.5,40.75,26.5,26.0,nan,30.0
7.0,19.0,20.0,47.75,21.5,9.666666666666666,15.0,43.0,24.333333333333332,24.25,nan,24.0
7.0,18.0,17.666666666666668,50.25,24.0,nan,14.5,44.75,26.0,65.0,nan,30.0
6.0,19.0,12.0,47.0,27.5,14.0,21.666666666666668,45.25,25.75,32.0,nan,23.666666666666668
7.0,23.0,nan,40.0,25.666666666666668,17.5,nan,37.25,9.25,43.5,12.5,23.0
5.0,24.0,nan,27.0,31.0,nan,16.0,31.666666666666668,7.333333333333333,nan,nan,nan
3.0,29.0,nan,34.0,nan,nan,nan,nan,nan,nan,nan,nan
3.0,35.0,nan,39.5,34.0,nan,nan,25.5,25.5,nan,nan,nan
9.0,66.0,nan,nan,nan,nan,7.0,45.0,15.0,nan,nan,nan
3.0,46.0,nan,nan,nan,nan,17.0,56.5,nan,nan,nan,nan
